회사명,거래소코드,회계년도,자산(*)(IFRS연결),자본(*)(IFRS연결)
한화에어로스페이스(주),012450,2018/12,7396686213,2635750421
한화에어로스페이스(주),012450,2019/12,8708410720,2855355292
한화에어로스페이스(주),012450,2020/12,9464815678,2989725531
한화화인케미칼(주),025850,2011/12,,
한화화인케미칼(주),025850,2012/12,,
한화화인케미칼(주),025850,2013/12,,
한화화인케미칼(주),025850,2014/12,,
한화화인케미칼(주),025850,2015/12,,
해성디에스(주),195870,2015/12,229165337,118930328
해성디에스(주),195870,2016/12,250952924,161350571
해성디에스(주),195870,2017/12,290423757,181091181
해성디에스(주),195870,2018/12,306239934,196362001
해성디에스(주),195870,2019/12,326587243,208538117
해성디에스(주),195870,2020/12,383211976,231838785
해성산업(주),034810,2011/12,,
해성산업(주),034810,2012/12,,
해성산업(주),034810,2013/12,,
해성산업(주),034810,2014/12,,
해성산업(주),034810,2015/12,,
해성산업(주),034810,2016/12,,
해성산업(주),034810,2017/12,,
해성산업(주),034810,2018/12,,
해성산업(주),034810,2019/12,,
해성산업(주),034810,2020/12,1292501602,681693305
해성옵틱스(주),076610,2011/12,45877374,8459521
해성옵틱스(주),076610,2012/12,81596140,12641427
해성옵틱스(주),076610,2013/12,132789327,60394167
해성옵틱스(주),076610,2014/12,149157368,64369612
해성옵틱스(주),076610,2015/12,166380050,70924233
해성옵틱스(주),076610,2016/12,223071178,73615379
해성옵틱스(주),076610,2017/12,197292558,55498453
해성옵틱스(주),076610,2018/12,195966109,47276030
해성옵틱스(주),076610,2019/12,186814570,60895559
해성옵틱스(주),076610,2020/12,117784130,16684509
해태제과식품(주),101530,2011/12,692014825,152094793
해태제과식품(주),101530,2012/12,690467693,155502000
해태제과식품(주),101530,2013/12,714834748,156477252
해태제과식품(주),101530,2014/12,720718636,159652794
해태제과식품(주),101530,2015/12,748185709,176860677
해태제과식품(주),101530,2016/12,796349272,294707217
해태제과식품(주),101530,2017/12,820852537,289503281
해태제과식품(주),101530,2018/12,794989004,287544231
해태제과식품(주),101530,2019/12,756850481,244115918
해태제과식품(주),101530,2020/12,621172370,263715540
핸즈코퍼레이션(주),143210,2011/12,,
핸즈코퍼레이션(주),143210,2012/12,,
핸즈코퍼레이션(주),143210,2013/12,567149912,173905609
핸즈코퍼레이션(주),143210,2014/12,608913363,162280153
핸즈코퍼레이션(주),143210,2015/12,655491141,188984627
핸즈코퍼레이션(주),143210,2016/12,673241932,304602279
핸즈코퍼레이션(주),143210,2017/12,675596707,323661427
핸즈코퍼레이션(주),143210,2018/12,705255018,320603012
핸즈코퍼레이션(주),143210,2019/12,851081160,324270742
핸즈코퍼레이션(주),143210,2020/12,844136127,314744199
헝셩그룹유한회사,900270,2015/12,172069462,104056416
헝셩그룹유한회사,900270,2016/12,269340407,200797740
헝셩그룹유한회사,900270,2017/12,278627214,218062361
헝셩그룹유한회사,900270,2018/12,300726470,240787778
헝셩그룹유한회사,900270,2019/12,336615549,277865477
헝셩그룹유한회사,900270,2020/12,335624175,283158803
현대건설(주),000720,2011/12,11871889261,4363474254
현대건설(주),000720,2012/12,12746829000,4755936000
현대건설(주),000720,2013/12,14666501000,5134244000
현대건설(주),000720,2014/12,18244600000,6787306000
현대건설(주),000720,2015/12,19350103000,7390638000
현대건설(주),000720,2016/12,19873443000,8124645000
현대건설(주),000720,2017/12,18431902000,8472938000
현대건설(주),000720,2018/12,18054609000,8291856000
현대건설(주),000720,2019/12,18226972000,8714982000
현대건설(주),000720,2020/12,17939274000,8766378000
현대건설기계(주),267270,2017/12,2228657259,1170937644
현대건설기계(주),267270,2018/12,3126514886,1568166975
현대건설기계(주),267270,2019/12,3188050894,1577143246
현대건설기계(주),267270,2020/12,3355861001,1587532834
현대글로비스(주),086280,2011/12,3826579602,1491736957
현대글로비스(주),086280,2012/12,4257802897,1919252410
현대글로비스(주),086280,2013/12,5069219085,2333836572
현대글로비스(주),086280,2014/12,6196213723,2771075061
현대글로비스(주),086280,2015/12,7478514339,3096765176
현대글로비스(주),086280,2016/12,7967477350,3477446130
현대글로비스(주),086280,2017/12,8185663712,3989517214
현대글로비스(주),086280,2018/12,8687842635,4260167028
현대글로비스(주),086280,2019/12,10129735810,4670280114
현대글로비스(주),086280,2020/12,10898704437,5066368653
현대두산인프라코어(주),042670,2011/12,11703674631,2285201029
현대두산인프라코어(주),042670,2012/12,11552840624,2996712529
현대두산인프라코어(주),042670,2013/12,11481493540,3549020252
현대두산인프라코어(주),042670,2014/12,11957427427,3288288259
현대두산인프라코어(주),042670,2015/12,11383172816,3102956308
현대두산인프라코어(주),042670,2016/12,10026808641,3448376742
현대두산인프라코어(주),042670,2017/12,10276090132,3173161629
현대두산인프라코어(주),042670,2018/12,11029166692,3820814884
현대두산인프라코어(주),042670,2019/12,11338592981,4267552038
현대두산인프라코어(주),042670,2020/12,12026886194,4488998605
현대로템(주),064350,2011/12,3585339697,1105080777
현대로템(주),064350,2012/12,3670359832,1183226135
현대로템(주),064350,2013/12,4274897191,1789523076
현대로템(주),064350,2014/12,4400828321,1738670832
현대로템(주),064350,2015/12,5043947265,1437664940
현대로템(주),064350,2016/12,4473159688,1467166556
현대로템(주),064350,2017/12,4083911875,1418298885
현대로템(주),064350,2018/12,4002149975,1107994140
현대로템(주),064350,2019/12,4084281234,882880161
현대로템(주),064350,2020/12,4197373871,1346151461
현대모비스(주),012330,2011/12,22575648000,13794556000
현대모비스(주),012330,2012/12,30046996000,17039714000
현대모비스(주),012330,2013/12,34430309000,20193186000
현대모비스(주),012330,2014/12,39111916000,23286103000
현대모비스(주),012330,2015/12,37774833000,25676240000
현대모비스(주),012330,2016/12,41711608000,28557989000
현대모비스(주),012330,2017/12,41736819000,29358958000
현대모비스(주),012330,2018/12,43071132000,30703428000
현대모비스(주),012330,2019/12,46606064000,32409622000
현대모비스(주),012330,2020/12,48497676000,33328123000
현대무벡스(주),319400,2019/12,,
현대무벡스(주),319400,2020/12,,
현대바이오사이언스(주),048410,2011/12,30472055,14174564
현대바이오사이언스(주),048410,2012/12,32060609,18896437
현대바이오사이언스(주),048410,2013/12,30842884,21803574
현대바이오사이언스(주),048410,2014/12,32807087,22485396
현대바이오사이언스(주),048410,2015/12,43413787,24604975
현대바이오사이언스(주),048410,2016/12,53381061,18214507
현대바이오사이언스(주),048410,2017/12,49498781,30890842
현대바이오사이언스(주),048410,2018/12,54008494,40484468
현대바이오사이언스(주),048410,2019/12,63235589,46989834
현대바이오사이언스(주),048410,2020/12,93740989,52337623
현대비앤지스틸(주),004560,2011/12,622203431,256549040
현대비앤지스틸(주),004560,2012/12,623511528,265782838
현대비앤지스틸(주),004560,2013/12,,
현대비앤지스틸(주),004560,2014/12,,
현대비앤지스틸(주),004560,2015/12,581173005,324495995
현대비앤지스틸(주),004560,2016/12,567742736,347204257
현대비앤지스틸(주),004560,2017/12,584566534,365034077
현대비앤지스틸(주),004560,2018/12,605619115,382025932
현대비앤지스틸(주),004560,2019/12,608637134,402973369
현대비앤지스틸(주),004560,2020/12,648496423,428488479
현대에너지솔루션(주),322000,2017/12,,
현대에너지솔루션(주),322000,2018/12,,
현대에너지솔루션(주),322000,2019/12,481150928,317854141
현대에너지솔루션(주),322000,2020/12,458242118,328743889
현대에이치티(주),039010,2011/12,51684522,23759901
현대에이치티(주),039010,2012/12,38434665,23312729
현대에이치티(주),039010,2013/12,47681382,23111913
현대에이치티(주),039010,2014/12,54480299,28684515
현대에이치티(주),039010,2015/12,63370762,37027738
현대에이치티(주),039010,2016/12,71811887,45775646
현대에이치티(주),039010,2017/12,100631143,60021159
현대에이치티(주),039010,2018/12,111225279,75221803
현대에이치티(주),039010,2019/12,,
현대에이치티(주),039010,2020/12,,
현대엘리베이터(주),017800,2011/12,1358712161,541468437
현대엘리베이터(주),017800,2012/12,1266147704,396543712
현대엘리베이터(주),017800,2013/12,1204331842,160072047
현대엘리베이터(주),017800,2014/12,1072912063,371685609
현대엘리베이터(주),017800,2015/12,1772684568,641802217
현대엘리베이터(주),017800,2016/12,2107558500,791076876
현대엘리베이터(주),017800,2017/12,2287650050,835277481
현대엘리베이터(주),017800,2018/12,2374837741,931207727
현대엘리베이터(주),017800,2019/12,2547731188,948178835
현대엘리베이터(주),017800,2020/12,2626221535,1025378479
현대오토에버(주),307950,2011/12,393965064,157756293
현대오토에버(주),307950,2012/12,447487549,185979839
현대오토에버(주),307950,2013/12,483306530,222575818
현대오토에버(주),307950,2014/12,624959735,277214537
현대오토에버(주),307950,2015/12,687333595,317566255
현대오토에버(주),307950,2016/12,796061996,373640750
현대오토에버(주),307950,2017/12,803956394,415757751
현대오토에버(주),307950,2018/12,829071191,451588443
현대오토에버(주),307950,2019/12,1026696506,515010801
현대오토에버(주),307950,2020/12,1077027007,562381230
현대위아(주),011210,2011/12,4252849005,1495443111
현대위아(주),011210,2012/12,4573489077,1882118474
현대위아(주),011210,2013/12,4860454999,2311260840
현대위아(주),011210,2014/12,5937316944,2848872774
현대위아(주),011210,2015/12,6683131755,3163184492
현대위아(주),011210,2016/12,7022079143,3258589317
현대위아(주),011210,2017/12,7193681978,3140097994
현대위아(주),011210,2018/12,7107447378,3036931202
현대위아(주),011210,2019/12,6774339000,3091809000
현대위아(주),011210,2020/12,7719906000,3525860000
현대일렉트릭앤에너지시스템(주),267260,2017/12,2094576576,1040113896
현대일렉트릭앤에너지시스템(주),267260,2018/12,2326055715,851298544
현대일렉트릭앤에너지시스템(주),267260,2019/12,2256474848,700215932
현대일렉트릭앤에너지시스템(주),267260,2020/12,2272620340,679173539
현대자동차(주),005380,2011/12,109479975000,40327702000
현대자동차(주),005380,2012/12,121537814000,47917575000
현대자동차(주),005380,2013/12,133421479000,56582789000
현대자동차(주),005380,2014/12,147225117000,62620565000
현대자동차(주),005380,2015/12,165367946000,66881401000
현대자동차(주),005380,2016/12,178835928000,72344578000
현대자동차(주),005380,2017/12,178199454000,74757354000
현대자동차(주),005380,2018/12,180655752000,73896010000
현대자동차(주),005380,2019/12,194512220000,76365754000
현대자동차(주),005380,2020/12,209344212000,76340970000
현대정보기술(주),026180,2011/12,169156683,58507854
현대정보기술(주),026180,2012/12,156135504,50994871
현대정보기술(주),026180,2013/12,150247277,34119485
현대정보기술(주),026180,2014/12,148439073,28197866
현대정보기술(주),026180,2015/12,165367741,48603855
현대정보기술(주),026180,2016/12,173615285,50447583
현대정보기술(주),026180,2017/12,178481654,50199963
현대정보기술(주),026180,2018/12,177208550,43522161
현대제철(주),004020,2011/12,21776708194,9118862234
현대제철(주),004020,2012/12,22951386707,9830926679
현대제철(주),004020,2013/12,29520275370,13364683176
현대제철(주),004020,2014/12,28933799402,13814787572
현대제철(주),004020,2015/12,31936433537,15519998602
현대제철(주),004020,2016/12,32389271862,16363639021
현대제철(주),004020,2017/12,33373824864,17035523008
현대제철(주),004020,2018/12,33304917423,17023133975
현대제철(주),004020,2019/12,34366332508,17233740125
현대제철(주),004020,2020/12,34845040108,16693031342
현대중공업(주),329180,2019/12,,
현대중공업(주),329180,2020/12,13799657849,5360784621
현대코퍼레이션(주),011760,2011/12,2079044551,386174443
현대코퍼레이션(주),011760,2012/12,1914761875,409903523
현대코퍼레이션(주),011760,2013/12,1718130588,594383405
현대코퍼레이션(주),011760,2014/12,1926660486,667021826
현대코퍼레이션(주),011760,2015/12,1503986486,489975547
현대코퍼레이션(주),011760,2016/12,1514184318,432949846
현대코퍼레이션(주),011760,2017/12,1258929406,362803524
현대코퍼레이션(주),011760,2018/12,1098171167,305925898
현대코퍼레이션(주),011760,2019/12,1444593616,341754523
현대코퍼레이션(주),011760,2020/12,1219059292,314464404
현대코퍼레이션홀딩스(주),227840,2015/12,,
현대코퍼레이션홀딩스(주),227840,2016/12,210305385,187431668
현대코퍼레이션홀딩스(주),227840,2017/12,198540566,178368813
현대코퍼레이션홀딩스(주),227840,2018/12,188799168,168272488
현대코퍼레이션홀딩스(주),227840,2019/12,241419346,179474083
현대코퍼레이션홀딩스(주),227840,2020/12,216918776,176947423
현대페인트(주),011720,2011/12,,
현대페인트(주),011720,2012/12,,
현대페인트(주),011720,2013/12,,
현대페인트(주),011720,2014/12,,
현대페인트(주),011720,2015/12,,
현대하이스코(주),010520,2011/12,4720645707,1633637323
현대하이스코(주),010520,2012/12,5403066921,1853701353
현대하이스코(주),010520,2013/12,2258186070,702209746
현대하이스코(주),010520,2014/12,2541458021,932015451
현우산업(주),092300,2011/12,,
현우산업(주),092300,2012/12,,
현우산업(주),092300,2013/12,,
