회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),상장일,상장폐지일
에스텍(주),069510,2018/12,146863428,104893708,3999101,10885327,197107076,2003/11/14,
에스텍(주),069510,2019/12,151829797,106584555,1201408,6349994,216795154,2003/11/14,
에스텍(주),069510,2020/12,156643064,111759871,46464,10370405,197955005,2003/11/14,
에스트래픽(주),234300,2013/12,,,,,,2017/12/05,
에스트래픽(주),234300,2014/12,,,,,,2017/12/05,
에스트래픽(주),234300,2015/12,22957103,10639898,6508139,4492398,61588410,2017/12/05,
에스트래픽(주),234300,2016/12,44382635,17628813,9945824,8209416,88748386,2017/12/05,
에스트래픽(주),234300,2017/12,94315693,50835329,10259009,8692310,114932721,2017/12/05,
에스트래픽(주),234300,2018/12,106314918,48886581,-4560466,-7296394,41549628,2017/12/05,
에스트래픽(주),234300,2019/12,130404854,47156111,2672189,-1692956,76244500,2017/12/05,
에스트래픽(주),234300,2020/12,117003953,43148074,1825890,-23156781,84720685,2017/12/05,
에스티팜(주),237690,2011/12,98420553,40708947,8458126,4445694,73174955,2016/06/23,
에스티팜(주),237690,2012/12,109646951,46637373,10195296,5004033,82984044,2016/06/23,
에스티팜(주),237690,2013/12,115806170,53706771,10857388,7460835,84255969,2016/06/23,
에스티팜(주),237690,2014/12,142373211,57179996,9729024,5466423,96540029,2016/06/23,
에스티팜(주),237690,2015/12,232367461,110874197,34471599,25188826,138052135,2016/06/23,
에스티팜(주),237690,2016/12,368007137,313444159,77830775,61670556,200361533,2016/06/23,
에스티팜(주),237690,2017/12,382298311,351905248,62302128,45451708,202622882,2016/06/23,
에스티팜(주),237690,2018/12,345551799,331625363,-15145523,-9969399,97299230,2016/06/23,
에스티팜(주),237690,2019/12,335639355,303351282,-26047186,-18528695,92995881,2016/06/23,
에스티팜(주),237690,2020/12,444862932,300913086,-13058345,-8717225,109049508,2016/06/23,
에스퓨얼셀(주),288620,2017/12,17847971,6045345,3280143,2789238,20294956,2018/10/15,
에스퓨얼셀(주),288620,2018/12,56426179,30136714,1945575,1486632,31491977,2018/10/15,
에스퓨얼셀(주),288620,2019/12,69684421,31967151,2178910,1486567,37953636,2018/10/15,
에스퓨얼셀(주),288620,2020/12,110658751,64597922,2201866,1654925,46952005,2018/10/15,
에쓰-오일(주),010950,2011/12,13204101000,5226354000,1638638000,1192426000,31913863000,1987/05/27,
에쓰-오일(주),010950,2012/12,12492041000,5371991000,781764000,580015000,34723291000,1987/05/27,
에쓰-오일(주),010950,2013/12,11914935000,5349605000,366044000,289306000,31158528000,1987/05/27,
에쓰-오일(주),010950,2014/12,10249414000,4904217000,-289704000,-288165000,28557562000,1987/05/27,
에쓰-오일(주),010950,2015/12,10784946000,5381891000,817604000,628136000,17890272000,1987/05/27,
에쓰-오일(주),010950,2016/12,13950676000,6385247000,1616889000,1207083000,16321843000,1987/05/27,
에쓰-오일(주),010950,2017/12,15077563000,6839099000,1374649000,1249156000,20891340000,1987/05/27,
에쓰-오일(주),010950,2018/12,16081512000,6461589000,636848000,253777000,25463122000,1987/05/27,
에쓰-오일(주),010950,2019/12,16455433000,6486120000,420050000,62602000,24393980000,1987/05/27,
에쓰-오일(주),010950,2020/12,15671847000,5676593000,-1100512000,-799920000,16735504000,1987/05/27,
에쓰씨엔지니어링(주),023960,2011/12,107438264,60144778,3026927,4042536,96446551,1997/06/23,
에쓰씨엔지니어링(주),023960,2012/12,83717388,53319077,-7008849,-4740164,39220930,1997/06/23,
에쓰씨엔지니어링(주),023960,2013/12,83191503,53478358,573803,149646,78791216,1997/06/23,
에쓰씨엔지니어링(주),023960,2014/12,84624647,42301380,-11789144,-10121147,50088871,1997/06/23,
에쓰씨엔지니어링(주),023960,2015/12,123313613,45043476,1673857,1646714,144148044,1997/06/23,
에쓰씨엔지니어링(주),023960,2016/12,98115157,32885394,-9670305,-12328026,91064415,1997/06/23,
에쓰씨엔지니어링(주),023960,2017/12,93154869,34032115,1170988,-6470772,96990710,1997/06/23,
에쓰씨엔지니어링(주),023960,2018/12,102093438,41072491,5381612,2333946,118564793,1997/06/23,
에쓰씨엔지니어링(주),023960,2019/12,73478490,31202556,1013792,-9772257,58736694,1997/06/23,
에쓰씨엔지니어링(주),023960,2020/12,68596640,19674575,-1999555,-1126871,72469645,1997/06/23,
에어부산(주),298690,2011/12,,,,,,2018/12/27,
에어부산(주),298690,2012/12,,,,,,2018/12/27,
에어부산(주),298690,2013/12,,,,,,2018/12/27,
에어부산(주),298690,2014/12,,,,,,2018/12/27,
에어부산(주),298690,2015/12,172296934,93181025,35861498,28750761,377963857,2018/12/27,
에어부산(주),298690,2016/12,206615347,103289339,35851822,28521814,442997246,2018/12/27,
에어부산(주),298690,2017/12,268494999,122165732,34472393,28463702,561656711,2018/12/27,
에어부산(주),298690,2018/12,302699757,152296942,20554179,20294184,653567219,2018/12/27,
에어부산(주),298690,2019/12,985775844,108109070,-37843357,-72910218,633183493,2018/12/27,
에어부산(주),298690,2020/12,1034490407,110266613,-188684535,-128471654,189917868,2018/12/27,
에이디엠코리아(주),187660,2019/12,16491666,11056023,1073608,865608,10206092,2021/06/03,
에이디엠코리아(주),187660,2020/12,20633418,14963484,3984162,3997252,13111663,2021/06/03,
에이비엘바이오(주),298380,2017/12,20369636,-85955008,-9649762,-74734344,71429,2018/12/19,
에이비엘바이오(주),298380,2018/12,168869115,156962235,-24027290,-117234140,1257884,2018/12/19,
에이비엘바이오(주),298380,2019/12,142902745,132008196,-40428863,-37004631,3988956,2018/12/19,
에이비엘바이오(주),298380,2020/12,99894442,90664626,-59647069,-55605916,8104203,2018/12/19,
에이비온(주),203400,2012/12,,,,,,2021/09/08,
에이비온(주),203400,2013/12,,,,,,2021/09/08,
에이비온(주),203400,2014/12,,,,,,2021/09/08,
에이비온(주),203400,2015/12,,,,,,2021/09/08,
에이비온(주),203400,2016/12,12952394,5364079,-7162882,-7681388,3809798,2021/09/08,
에이비온(주),203400,2017/12,8353021,2907063,-10302803,-9460722,1827506,2021/09/08,
에이비온(주),203400,2018/12,7899051,2458843,-7458601,-7789283,800123,2021/09/08,
에이비온(주),203400,2019/12,9209115,-11014892,-8194305,-14209824,1229742,2021/09/08,
에이비온(주),203400,2020/12,12341256,-20747358,-10323833,-11186759,1993818,2021/09/08,
에이스하이텍(주),071930,2011/12,17284994,9694331,711902,-15285951,6308973,2004/01/16,2015/07/10
에이스하이텍(주),071930,2012/12,20582768,11789510,516437,138447,8884328,2004/01/16,2015/07/10
에이스하이텍(주),071930,2013/12,28763622,11016214,-875479,-4877879,16403632,2004/01/16,2015/07/10
에이스하이텍(주),071930,2014/12,35430937,28162783,-4541760,-8057277,7342627,2004/01/16,2015/07/10
에이에프더블류(주),312610,2016/12,,,,,,2019/07/01,
에이에프더블류(주),312610,2017/12,,,,,,2019/07/01,
에이에프더블류(주),312610,2018/12,36880766,21529223,10432828,8712747,30329958,2019/07/01,
에이에프더블류(주),312610,2019/12,78308245,72650548,7239019,5599362,25961807,2019/07/01,
에이에프더블류(주),312610,2020/12,75587225,73626965,503977,1638946,11316325,2019/07/01,
에이치디씨(주),012630,2011/12,5923368984,2555400627,361641257,226416394,3101561027,1996/10/16,
에이치디씨(주),012630,2012/12,5648965373,2514165800,66422506,9758852,2207250948,1996/10/16,
에이치디씨(주),012630,2013/12,5376148211,2281102221,-203850176,-210731733,2877143363,1996/10/16,
에이치디씨(주),012630,2014/12,4954688148,2311858031,155381916,40410446,3152019200,1996/10/16,
에이치디씨(주),012630,2015/12,4484707903,2443423092,293076274,170590539,3347031663,1996/10/16,
에이치디씨(주),012630,2016/12,4789026878,2679219136,406905755,277282841,3507253656,1996/10/16,
에이치디씨(주),012630,2017/12,5352177077,2820443739,543347793,339035541,4125907855,1996/10/16,
에이치디씨(주),012630,2018/12,1917052649,1870813641,11284899,850072002,49613873,1996/10/16,
에이치디씨(주),012630,2019/12,2037641903,1963690002,27348011,97671722,50099435,1996/10/16,
에이치디씨(주),012630,2020/12,2108790887,1937745323,30321601,19091938,52838715,1996/10/16,
에이치디씨랩스(주),039570,2011/12,95262171,46975756,7448378,4969198,88540647,2015/09/24,
에이치디씨랩스(주),039570,2012/12,119868513,50512519,7661685,5443111,106266861,2015/09/24,
에이치디씨랩스(주),039570,2013/12,122376124,55064191,7024967,4907451,123301164,2015/09/24,
에이치디씨랩스(주),039570,2014/12,124476330,57409609,7447462,4579977,131221663,2015/09/24,
에이치디씨랩스(주),039570,2015/12,204608906,148364919,11952237,8627818,173673786,2015/09/24,
에이치디씨랩스(주),039570,2016/12,217137042,155901771,13174332,10074556,188861789,2015/09/24,
에이치디씨랩스(주),039570,2017/12,242217146,167399836,14810461,13441832,263952128,2015/09/24,
에이치디씨랩스(주),039570,2018/12,278452697,198313566,14727288,39940132,271869137,2015/09/24,
에이치디씨랩스(주),039570,2019/12,237425754,168913381,13104867,2956216,252314717,2015/09/24,
에이치디씨랩스(주),039570,2020/12,218048987,164000860,15517189,15647606,260212578,2015/09/24,
에이치디씨현대산업개발(주),294870,2018/12,4852055260,1838646656,315189288,227725550,2793597716,2018/06/12,
에이치디씨현대산업개발(주),294870,2019/12,4407263472,2238474489,548421549,425722728,4211144007,2018/06/12,
에이치디씨현대산업개발(주),294870,2020/12,6133753526,2767688560,582891008,238555769,3659511873,2018/06/12,
에이치디씨현대이피(주),089470,2011/12,317223048,111090399,23788647,14932659,628188134,2006/09/25,
에이치디씨현대이피(주),089470,2012/12,418286901,123610644,17757823,14269072,688785527,2006/09/25,
에이치디씨현대이피(주),089470,2013/12,478849200,141866039,26982701,20407390,793359521,2006/09/25,
에이치디씨현대이피(주),089470,2014/12,479764283,160641227,33549969,22903659,795561560,2006/09/25,
에이치디씨현대이피(주),089470,2015/12,454361654,185632162,40543931,29482283,700460337,2006/09/25,
에이치디씨현대이피(주),089470,2016/12,465101487,213498431,40818959,33878094,692807092,2006/09/25,
에이치디씨현대이피(주),089470,2017/12,500512091,227991209,27809494,24508338,774372188,2006/09/25,
에이치디씨현대이피(주),089470,2018/12,497424109,233165417,9390211,8899099,772372911,2006/09/25,
에이치디씨현대이피(주),089470,2019/12,463065619,243171777,21011221,23134724,696887363,2006/09/25,
에이치디씨현대이피(주),089470,2020/12,443216259,253065430,25279565,12438975,569314142,2006/09/25,
에이치비솔루션(주),297890,2011/12,,,,,,2020/06/22,
에이치비솔루션(주),297890,2012/12,,,,,,2020/06/22,
에이치비솔루션(주),297890,2013/12,,,,,,2020/06/22,
에이치비솔루션(주),297890,2014/12,,,,,,2020/06/22,
에이치비솔루션(주),297890,2015/12,,,,,,2020/06/22,
에이치비솔루션(주),297890,2016/12,,,,,,2020/06/22,
에이치비솔루션(주),297890,2017/12,,,,,,2020/06/22,
에이치비솔루션(주),297890,2018/12,39762187,18425921,7893731,7171915,40933166,2020/06/22,
에이치비솔루션(주),297890,2019/12,53596709,30304822,11065475,7316196,46856958,2020/06/22,
에이치비솔루션(주),297890,2020/12,65965480,45406283,-1754315,-2288876,21082360,2020/06/22,
에이치에스디엔진(주),082740,2011/12,2051480612,590298168,278787324,209636480,2003793073,2011/01/04,
에이치에스디엔진(주),082740,2012/12,1672968309,644479412,69299265,54366505,1377618958,2011/01/04,
에이치에스디엔진(주),082740,2013/12,1538917385,679935587,1938512,-6151839,743104362,2011/01/04,
에이치에스디엔진(주),082740,2014/12,1469042556,646019121,-38410307,-31056428,887764720,2011/01/04,
에이치에스디엔진(주),082740,2015/12,1355773319,538573623,-62950601,-134427816,692276967,2011/01/04,
에이치에스디엔진(주),082740,2016/12,1363026957,551044865,10240333,-28793277,804680106,2011/01/04,
에이치에스디엔진(주),082740,2017/12,1238012247,555965115,8258576,-14159762,761831507,2011/01/04,
에이치에스디엔진(주),082740,2018/12,752885124,242073759,-36540937,-20481983,509321425,2011/01/04,
에이치에스디엔진(주),082740,2019/12,825575152,185708860,-21676019,-55096570,673324747,2011/01/04,
에이치에스디엔진(주),082740,2020/12,718586050,191428467,20569406,5478258,829749317,2011/01/04,
에이치엘비(주),028300,2011/12,34276192,22660950,501045,-1431516,18856657,1996/07/27,
에이치엘비(주),028300,2012/12,31684011,26266333,-1618856,-3237266,17626105,1996/07/27,
에이치엘비(주),028300,2013/12,33834772,14426365,-5465845,-8308658,30615224,1996/07/27,
에이치엘비(주),028300,2014/12,51958212,21957241,803854,-3223501,37178698,1996/07/27,
에이치엘비(주),028300,2015/12,91733815,62569092,-2550595,-7356072,38451533,1996/07/27,
에이치엘비(주),028300,2016/12,87303619,67937895,-4640552,-6323230,30089605,1996/07/27,
에이치엘비(주),028300,2017/12,108126937,66093464,-6775520,-14109736,22994053,1996/07/27,
에이치엘비(주),028300,2018/12,238044210,183685460,1654470,41894751,27271379,1996/07/27,
에이치엘비(주),028300,2019/12,494080693,408751607,-4939441,-31227849,29775778,1996/07/27,
에이치엘비(주),028300,2020/12,791486471,745228525,-9905938,-60065222,48730105,1996/07/27,
에이치엘비글로벌(주),003580,2011/12,53771866,36297626,-8425633,-8831289,10046678,1990/03/23,
에이치엘비글로벌(주),003580,2012/12,50876889,33821213,-1861431,-2492645,10812053,1990/03/23,
에이치엘비글로벌(주),003580,2013/12,46429433,26570140,-866162,-7236489,9905278,1990/03/23,
에이치엘비글로벌(주),003580,2014/12,46518700,26885362,770802,333271,11993735,1990/03/23,
에이치엘비글로벌(주),003580,2015/12,58354657,37526424,1249783,216541,15301018,1990/03/23,
에이치엘비글로벌(주),003580,2016/12,57821449,44315814,2060942,-2299975,18255841,1990/03/23,
에이치엘비글로벌(주),003580,2017/12,74925487,62846105,-467593,-739375,15686212,1990/03/23,
에이치엘비글로벌(주),003580,2018/12,151988538,72300049,-2503465,-7860173,10347565,1990/03/23,
에이치엘비글로벌(주),003580,2019/12,115161883,71412365,-5140563,-29300587,10988830,1990/03/23,
에이치엘비글로벌(주),003580,2020/12,99431555,61765760,-6155291,-28936275,14637998,1990/03/23,
에이치엘비생명과학(주),067630,2011/12,62885191,15233757,-5518351,-4022889,40953192,2008/11/25,
에이치엘비생명과학(주),067630,2012/12,44615573,6890785,-4674844,-8500664,8997538,2008/11/25,
에이치엘비생명과학(주),067630,2013/12,46344215,11063584,-3201006,-3894176,19955555,2008/11/25,
에이치엘비생명과학(주),067630,2014/12,29383399,12476525,556659,404600,24230766,2008/11/25,
에이치엘비생명과학(주),067630,2015/12,39890072,27886728,-6772771,-14086178,17930565,2008/11/25,
에이치엘비생명과학(주),067630,2016/12,48603616,28505621,-3097207,-2387691,11585620,2008/11/25,
에이치엘비생명과학(주),067630,2017/12,58310885,50383982,653701,5884833,16697768,2008/11/25,
에이치엘비생명과학(주),067630,2018/12,332792766,211458656,-6491169,-9311061,4270701,2008/11/25,
에이치엘비생명과학(주),067630,2019/12,372491577,345517037,656716,10563650,12431173,2008/11/25,
에이치엘비생명과학(주),067630,2020/12,327622372,302049695,-4583391,-43413103,14824118,2008/11/25,
에이치엘비제약(주),047920,2011/12,12819418,1955175,-43242,-428622,12734777,2015/12/21,
에이치엘비제약(주),047920,2012/12,14040192,3180513,1153780,956637,14680450,2015/12/21,
에이치엘비제약(주),047920,2013/12,16695173,3431910,340609,-378298,15361621,2015/12/21,
에이치엘비제약(주),047920,2014/12,21434452,4814101,433446,304575,17164364,2015/12/21,
에이치엘비제약(주),047920,2015/12,24847348,12176958,-916075,-2364844,17713121,2015/12/21,
에이치엘비제약(주),047920,2016/12,41237832,18898523,576588,577412,20346370,2015/12/21,
에이치엘비제약(주),047920,2017/12,39846376,16801594,-3810149,-5446970,15557535,2015/12/21,
에이치엘비제약(주),047920,2018/12,34198002,16583188,-5826274,-7474916,20540682,2015/12/21,
