회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),당기순이익(손실)(IFRS),* (정상)영업손익(보고서기재)(IFRS)
제이준코스메틱(주),025620,2016/12,80888163,13013184,13434456
제이준코스메틱(주),025620,2017/12,129713291,27396805,22303352
제이준코스메틱(주),025620,2018/12,131786245,-762013,8074452
제이준코스메틱(주),025620,2019/12,40813125,-79408644,-44965861
제이준코스메틱(주),025620,2020/12,26027248,-16897631,-11245904
제일모직(주),001300,2011/12,5417336508,241062290,281770389
제일모직(주),001300,2012/12,5741248417,240940772,329249605
제일모직(주),001300,2013/12,4277555825,269118686,171621334
제일약품(주),271980,2017/12,371591763,1067595,4966085
제일약품(주),271980,2018/12,627074758,1889033,7390074
제일약품(주),271980,2019/12,671406875,-10584593,375109
제일약품(주),271980,2020/12,692224837,9168726,15113130
제일연마공업(주),001560,2011/12,73921178,6975938,8249161
제일연마공업(주),001560,2012/12,73560830,7054439,6023078
제일연마공업(주),001560,2013/12,72997377,5535065,3194650
제일연마공업(주),001560,2014/12,75357493,5903922,5564880
제일연마공업(주),001560,2015/12,73257206,2235333,1815180
제일연마공업(주),001560,2016/12,72035073,3061463,2484929
제일연마공업(주),001560,2017/12,70962538,3249784,3692258
제일연마공업(주),001560,2018/12,70561407,4856834,3698597
제일연마공업(주),001560,2019/12,69029654,4265576,3442701
제일연마공업(주),001560,2020/12,63627427,2394421,1937411
제일전기공업(주),199820,2011/12,,,
제일전기공업(주),199820,2012/12,,,
제일전기공업(주),199820,2013/12,,,
제일전기공업(주),199820,2014/12,,,
제일전기공업(주),199820,2015/12,,,
제일전기공업(주),199820,2016/12,,,
제일전기공업(주),199820,2017/12,,,
제일전기공업(주),199820,2018/12,128270386,12247163,14602078
제일전기공업(주),199820,2019/12,146148121,14126527,16865818
제일전기공업(주),199820,2020/12,151342828,14393216,19145140
제일파마홀딩스(주),002620,2011/12,462853352,27014788,32819823
제일파마홀딩스(주),002620,2012/12,426819209,11171838,6320256
제일파마홀딩스(주),002620,2013/12,451968239,484386,1372767
제일파마홀딩스(주),002620,2014/12,512736239,2095459,8551227
제일파마홀딩스(주),002620,2015/12,594715655,9761371,13148434
제일파마홀딩스(주),002620,2016/12,616093302,8816842,10144703
제일파마홀딩스(주),002620,2017/12,3878015,516830743,-2129201
제일파마홀딩스(주),002620,2018/12,13062295,5266222,6663368
제일파마홀딩스(주),002620,2019/12,15296455,-85608008,8252180
제일파마홀딩스(주),002620,2020/12,17030706,21267655,9170363
제주맥주(주),276730,2016/12,,,
제주맥주(주),276730,2017/12,,,
제주맥주(주),276730,2018/12,,,
제주맥주(주),276730,2019/12,,,
제주맥주(주),276730,2020/12,21525592,-11428251,-4347327
조광아이엘아이(주),044060,2011/12,17743944,-1249382,3090306
조광아이엘아이(주),044060,2012/12,22131586,-578679,2516272
조광아이엘아이(주),044060,2013/12,20591147,2448355,2396374
조광아이엘아이(주),044060,2014/12,26616575,5166365,5931823
조광아이엘아이(주),044060,2015/12,31232603,7056482,8594434
조광아이엘아이(주),044060,2016/12,24499975,3742691,3616241
조광아이엘아이(주),044060,2017/12,20324881,3391171,3938403
조광아이엘아이(주),044060,2018/12,24602135,4835244,5681251
조광아이엘아이(주),044060,2019/12,24534303,4641813,4196689
조광아이엘아이(주),044060,2020/12,34450302,-2867297,6942878
조광페인트(주),004910,2011/12,164439693,5775856,6088640
조광페인트(주),004910,2012/12,170006324,2890687,6796524
조광페인트(주),004910,2013/12,180594468,10419507,9778716
조광페인트(주),004910,2014/12,189183817,16101690,15567742
조광페인트(주),004910,2015/12,183399145,18502818,16809707
조광페인트(주),004910,2016/12,183378684,16991820,15195443
조광페인트(주),004910,2017/12,196287605,16097303,4248137
조광페인트(주),004910,2018/12,204432755,-217774,301005
조광페인트(주),004910,2019/12,198162872,-5320503,-919406
조광페인트(주),004910,2020/12,196502637,1488353,-4185689
조광피혁(주),004700,2011/12,181946237,10034954,13094743
조광피혁(주),004700,2012/12,195974888,7512584,5545797
조광피혁(주),004700,2013/12,185292196,9488614,9625263
조광피혁(주),004700,2014/12,195012611,8026778,7872548
조광피혁(주),004700,2015/12,180546466,7268907,6590426
조광피혁(주),004700,2016/12,198566058,21936144,26479430
조광피혁(주),004700,2017/12,174294405,22019014,24558860
조광피혁(주),004700,2018/12,127668738,13647369,14977805
조광피혁(주),004700,2019/12,108240350,14499687,15847202
조광피혁(주),004700,2020/12,97316423,19653626,15116991
조선내화(주),000480,2011/12,465542305,29221441,31946941
조선내화(주),000480,2012/12,498488730,27342489,27808679
조선내화(주),000480,2013/12,491739130,33341742,29013337
조선내화(주),000480,2014/12,491717569,36348883,36984621
조선내화(주),000480,2015/12,468201028,34792861,22127788
조선내화(주),000480,2016/12,455717223,11036259,22807151
조선내화(주),000480,2017/12,439188095,6262140,-14216000
조선내화(주),000480,2018/12,504868202,37369611,26367720
조선내화(주),000480,2019/12,467931121,16019428,11080082
조선내화(주),000480,2020/12,441324760,32324314,12973106
조선선재(주),120030,2011/12,75614865,11666002,14429407
조선선재(주),120030,2012/12,73414643,7480781,10227551
조선선재(주),120030,2013/12,72233523,9104852,11195103
조선선재(주),120030,2014/12,70928954,12879059,15791814
조선선재(주),120030,2015/12,66334460,14560901,17618156
조선선재(주),120030,2016/12,63087575,14463002,17175048
조선선재(주),120030,2017/12,66010846,15371416,17662388
조선선재(주),120030,2018/12,62709302,11756848,13625332
조선선재(주),120030,2019/12,64043540,12811453,14118917
조선선재(주),120030,2020/12,59517342,9195279,12709818
조아제약(주),034940,2011/12,38922205,1602672,1943164
조아제약(주),034940,2012/12,41032148,1286573,742466
조아제약(주),034940,2013/12,43270036,1934141,1919066
조아제약(주),034940,2014/12,41647903,-3974890,-4147804
조아제약(주),034940,2015/12,48681916,1101262,428629
조아제약(주),034940,2016/12,53967907,274937,237474
조아제약(주),034940,2017/12,57172020,2035510,927377
조아제약(주),034940,2018/12,61640171,672213,1509464
조아제약(주),034940,2019/12,66476463,-623203,131545
조아제약(주),034940,2020/12,64104411,-622461,-819906
조일알미늄(주),018470,2011/12,396286962,10656034,15965041
조일알미늄(주),018470,2012/12,359008369,8939275,6063216
조일알미늄(주),018470,2013/12,326176058,2526566,2621768
조일알미늄(주),018470,2014/12,309041275,-1982854,-4073872
조일알미늄(주),018470,2015/12,271779373,-5693984,-5389131
조일알미늄(주),018470,2016/12,273427164,33123201,-1962314
조일알미늄(주),018470,2017/12,299165112,-1832853,-445803
조일알미늄(주),018470,2018/12,317744416,-10415315,-8191035
조일알미늄(주),018470,2019/12,311766941,-76711470,-12173398
조일알미늄(주),018470,2020/12,332913378,-8840441,-4028209
주성엔지니어링(주),036930,2011/12,304759055,-9640408,3634548
주성엔지니어링(주),036930,2012/12,76836352,-114592574,-81207038
주성엔지니어링(주),036930,2013/12,151643955,-36931423,2096093
주성엔지니어링(주),036930,2014/12,140412172,-20916182,9894414
주성엔지니어링(주),036930,2015/12,175677910,6576027,14511888
주성엔지니어링(주),036930,2016/12,266960505,30634714,36273973
주성엔지니어링(주),036930,2017/12,272535493,40533963,41174577
주성엔지니어링(주),036930,2018/12,262699926,42750848,41029904
주성엔지니어링(주),036930,2019/12,254491427,27059131,29575015
주성엔지니어링(주),036930,2020/12,118525512,-5758053,-25677716
줌인터넷(주),229480,2015/12,16141027,83841,155704
줌인터넷(주),229480,2016/12,19291152,1524532,1502195
줌인터넷(주),239340,2016/12,,,
줌인터넷(주),229480,2017/12,22368370,2557454,1719961
줌인터넷(주),239340,2017/12,,,
줌인터넷(주),229480,2018/12,24252071,3227353,2603792
줌인터넷(주),239340,2018/12,,,
줌인터넷(주),239340,2019/12,24679947,-11801337,919571
줌인터넷(주),239340,2020/12,23814219,1719589,1450673
중국고섬공고유한공사,950070,2011/12,,,
중국고섬공고유한공사,950070,2012/12,,,
중국원양자원유한공사,900050,2011/12,,,
중국원양자원유한공사,900050,2012/12,,,
중국원양자원유한공사,900050,2013/12,,,
중국원양자원유한공사,900050,2014/12,,,
중국원양자원유한공사,900050,2015/12,,,
중국원양자원유한공사,900050,2016/12,,,
지나인제약(주),078650,2011/12,51372612,-4026983,-2450616
지나인제약(주),078650,2012/12,87383577,4132397,5691495
지나인제약(주),078650,2013/12,129825921,9372167,14659975
지나인제약(주),078650,2014/12,83684493,-9240430,-6781985
지나인제약(주),078650,2015/12,89671877,-14958012,-5157704
지나인제약(주),078650,2016/12,94977197,-20757979,-10778889
지나인제약(주),078650,2017/12,83867144,-21148661,-11601288
지나인제약(주),078650,2018/12,79598994,7997638,5917699
지나인제약(주),078650,2019/12,70072220,-7936736,1631909
지나인제약(주),078650,2020/12,41937566,-42498694,-24785586
지니너스(주),389030,2020/12,3794450,-9151647,-3765002
지니언스(주),263860,2012/12,,,
지니언스(주),263860,2013/12,,,
지니언스(주),263860,2014/12,,,
지니언스(주),263860,2015/12,15472567,2972468,3553438
지니언스(주),263860,2016/12,20614791,3657963,4208087
지니언스(주),263860,2017/12,20812400,4287999,4621424
지니언스(주),263860,2018/12,21347638,3592839,3324831
지니언스(주),263860,2019/12,24874819,3213985,3171959
지니언스(주),263860,2020/12,26466395,3440981,3210620
지더블유바이텍(주),036180,2011/12,15853734,196705,873663
지더블유바이텍(주),036180,2012/12,15420896,-2286434,-1925367
지더블유바이텍(주),036180,2013/12,17662495,663595,202885
지더블유바이텍(주),036180,2014/12,18454752,242646,216386
지더블유바이텍(주),036180,2015/12,24595018,1493441,658410
지더블유바이텍(주),036180,2016/12,28818348,1395793,1079341
지더블유바이텍(주),036180,2017/12,34982098,4279814,1415359
지더블유바이텍(주),036180,2018/12,38971643,2502914,1631201
지더블유바이텍(주),036180,2019/12,44565634,-22555661,567501
지더블유바이텍(주),036180,2020/12,52493393,-4186851,85013
지에스건설(주),006360,2011/12,8524883693,412570780,545105957
지에스건설(주),006360,2012/12,8530989163,119134177,133216129
지에스건설(주),006360,2013/12,7861809394,-926034068,-1031396314
지에스건설(주),006360,2014/12,8353332345,-80054949,12682602
지에스건설(주),006360,2015/12,9069842908,-33041473,138192094
지에스건설(주),006360,2016/12,9996138506,-38004783,387818596
지에스건설(주),006360,2017/12,10811746537,-9837801,384387226
지에스건설(주),006360,2018/12,11786013253,598500719,981917704
지에스건설(주),006360,2019/12,9485125995,441560074,680931074
지에스건설(주),006360,2020/12,8890992063,326944366,683181225
지에이치신소재(주),130500,2011/12,45438606,3303189,4001630
지에이치신소재(주),130500,2012/12,42405953,2824323,3369014
지에이치신소재(주),130500,2013/12,44633443,2285465,2489486
지에이치신소재(주),130500,2014/12,43224809,1871121,1533499
지에이치신소재(주),130500,2015/12,45591777,2095367,1603860
지에이치신소재(주),130500,2016/12,45695312,2340546,2155720
지에이치신소재(주),130500,2017/12,43104718,1564107,1305887
지에이치신소재(주),130500,2018/12,53965476,90022,35980
지에이치신소재(주),130500,2019/12,56124331,907584,1269489
지에이치신소재(주),130500,2020/12,48737551,-1292621,518580
지엔원에너지(주),270520,2017/12,,,
지엔원에너지(주),270520,2018/12,,,
지엔원에너지(주),270520,2019/12,,,
지엔원에너지(주),270520,2020/12,30369711,-3606475,1131282
지엘팜텍(주),204840,2014/12,,,
지엘팜텍(주),204840,2015/12,,,
지엘팜텍(주),204840,2016/12,4635602,-5494423,-2764696
지엘팜텍(주),204840,2017/12,2413833,-4236773,-4247967
지엘팜텍(주),204840,2018/12,3761456,-2783276,-2224244
지엘팜텍(주),204840,2019/12,4301246,-2891339,-1456345
지엘팜텍(주),204840,2020/12,2881192,-3530901,-2594542
지엠비코리아(주),013870,2011/12,423277880,23197116,31453440
지엠비코리아(주),013870,2012/12,424322402,13587527,21531025
지엠비코리아(주),013870,2013/12,447993663,18610445,22838465
지엠비코리아(주),013870,2014/12,453519547,17753410,19582062
지엠비코리아(주),013870,2015/12,446880190,13860215,15556297
지엠비코리아(주),013870,2016/12,456011513,13415300,15708478
지엠비코리아(주),013870,2017/12,434288749,8550518,10763251
지엠비코리아(주),013870,2018/12,429749976,2013035,4070947
지엠비코리아(주),013870,2019/12,440353831,1373773,7433050
지엠비코리아(주),013870,2020/12,400620613,-12841790,-12345007
지투파워(주),388050,2020/12,29134566,2161628,2989636
진양산업(주),003780,2011/12,34869034,3870437,4636383
진양산업(주),003780,2012/12,28225792,2726869,2904685
진양산업(주),003780,2013/12,26269746,2387580,2492278
진양산업(주),003780,2014/12,27229761,2828515,3021773
진양산업(주),003780,2015/12,30609987,4077291,4442863
진양산업(주),003780,2016/12,29595265,533766,3219197
진양산업(주),003780,2017/12,31375208,2540591,1089864
진양산업(주),003780,2018/12,45253103,2122799,1925440
진양산업(주),003780,2019/12,46870873,4014466,4262768
진양산업(주),003780,2020/12,46511447,2536902,3309621
진양제약(주),007370,2011/12,36261681,1058367,939770
진양제약(주),007370,2012/12,37144640,2526571,4006313
진양제약(주),007370,2013/12,40234569,4192509,4884245
진양제약(주),007370,2014/12,45236833,4012707,6124845
진양제약(주),007370,2015/12,40148932,-1003821,-1063266
진양제약(주),007370,2016/12,36132341,-9098646,-9978292
진양제약(주),007370,2017/12,43449787,-5768287,-5290738
진양제약(주),007370,2018/12,46862706,933152,1465495
진양제약(주),007370,2019/12,47351256,1646855,-216329
진양제약(주),007370,2020/12,48809579,3676614,3545398
진양폴리우레탄(주),010640,2011/12,22422027,1531724,2488915
진양폴리우레탄(주),010640,2012/12,21694188,1395043,1868614
진양폴리우레탄(주),010640,2013/12,21586876,1272128,1660080
진양폴리우레탄(주),010640,2014/12,22326509,550523,877694
진양폴리우레탄(주),010640,2015/12,19045030,-3790923,582072
진양폴리우레탄(주),010640,2016/12,17315570,7005137,-152984
진양폴리우레탄(주),010640,2017/12,23646888,536000,-769355
진양폴리우레탄(주),010640,2018/12,30104369,957732,1110592
진양폴리우레탄(주),010640,2019/12,31905400,7706474,3242580
진양폴리우레탄(주),010640,2020/12,35461350,1458637,2306373
진양화학(주),051630,2011/12,62756797,1504972,1726010
진양화학(주),051630,2012/12,64375840,2365735,2970170
진양화학(주),051630,2013/12,70268217,3580982,5104812
진양화학(주),051630,2014/12,79319654,5247291,6054395
진양화학(주),051630,2015/12,70795247,2566988,2861570
