회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),당기순이익(손실)(IFRS연결)
한국맥널티(주),222980,2017/12,32906558,2031552,1261622
한국맥널티(주),222980,2018/12,33220129,742067,716158
한국맥널티(주),222980,2019/12,42843624,2098267,-776324
한국맥널티(주),222980,2020/12,49064656,3337471,4713575
한국석유공업(주),004090,2011/12,389725652,9238771,3282714
한국석유공업(주),004090,2012/12,369268390,7663117,3775782
한국석유공업(주),004090,2013/12,398803860,10864308,7687246
한국석유공업(주),004090,2014/12,379318454,10357038,6700330
한국석유공업(주),004090,2015/12,388817022,18155306,14505591
한국석유공업(주),004090,2016/12,402717351,16887428,11815155
한국석유공업(주),004090,2017/12,424489452,14199104,9869813
한국석유공업(주),004090,2018/12,481298175,8278930,4299730
한국석유공업(주),004090,2019/12,485386597,6141381,-7676790
한국석유공업(주),004090,2020/12,484013218,17445001,6351446
한국선재(주),025550,2011/12,,,
한국선재(주),025550,2012/12,204695215,5825899,5519221
한국선재(주),025550,2013/12,169168008,4497509,3625013
한국선재(주),025550,2014/12,155479605,5665152,2823073
한국선재(주),025550,2015/12,142182083,2818843,4940165
한국선재(주),025550,2016/12,153374570,6733688,2493031
한국선재(주),025550,2017/12,166652792,6836509,3926571
한국선재(주),025550,2018/12,192671344,7223970,6813160
한국선재(주),025550,2019/12,185477689,6691765,3087715
한국선재(주),025550,2020/12,187157908,5238678,2096428
한국수출포장공업(주),002200,2011/12,248243781,12261530,8562807
한국수출포장공업(주),002200,2012/12,260281725,37298962,25969283
한국수출포장공업(주),002200,2013/12,236572511,15538683,11176041
한국수출포장공업(주),002200,2014/12,231514075,14142357,11255478
한국수출포장공업(주),002200,2015/12,230679365,2695341,-240040
한국수출포장공업(주),002200,2016/12,228260407,3068932,-207518
한국수출포장공업(주),002200,2017/12,244383794,-6879065,-5272470
한국수출포장공업(주),002200,2018/12,280201271,23069423,17292580
한국수출포장공업(주),002200,2019/12,271561779,19270973,18020496
한국수출포장공업(주),002200,2020/12,264812666,10883823,8353901
한국쉘석유(주),002960,2011/12,,,
한국쉘석유(주),002960,2012/12,,,
한국쉘석유(주),002960,2013/12,,,
한국쉘석유(주),002960,2014/12,,,
한국쉘석유(주),002960,2015/12,,,
한국쉘석유(주),002960,2016/12,,,
한국쉘석유(주),002960,2017/12,,,
한국쉘석유(주),002960,2018/12,,,
한국쉘석유(주),002960,2019/12,,,
한국쉘석유(주),002960,2020/12,,,
한국알콜산업(주),017890,2011/12,202298450,13646555,9922153
한국알콜산업(주),017890,2012/12,207349244,5943448,7487121
한국알콜산업(주),017890,2013/12,194292212,6495659,5512696
한국알콜산업(주),017890,2014/12,186290687,12926677,11619256
한국알콜산업(주),017890,2015/12,190847845,15228156,18193218
한국알콜산업(주),017890,2016/12,188568376,19377471,30087643
한국알콜산업(주),017890,2017/12,212403478,17194450,20131507
한국알콜산업(주),017890,2018/12,255981311,28504495,28673959
한국알콜산업(주),017890,2019/12,291435153,33099998,32051477
한국알콜산업(주),017890,2020/12,371740813,56103774,52383907
한국앤컴퍼니(주),000240,2011/12,6488973253,567278272,355220940
한국앤컴퍼니(주),000240,2012/12,,,
한국앤컴퍼니(주),000240,2013/12,,,
한국앤컴퍼니(주),000240,2014/12,,,
한국앤컴퍼니(주),000240,2015/12,,,
한국앤컴퍼니(주),000240,2016/12,690029633,261576955,269456939
한국앤컴퍼니(주),000240,2017/12,824846244,199321932,178960991
한국앤컴퍼니(주),000240,2018/12,847957281,211461290,218355604
한국앤컴퍼니(주),000240,2019/12,847609750,170875982,163291036
한국앤컴퍼니(주),000240,2020/12,820942186,156524444,179614301
한국유나이티드제약(주),033270,2011/12,145453053,23577551,20197412
한국유나이티드제약(주),033270,2012/12,134829851,19810114,16370418
한국유나이티드제약(주),033270,2013/12,136891130,14837181,12204219
한국유나이티드제약(주),033270,2014/12,155189553,21986969,18479330
한국유나이티드제약(주),033270,2015/12,,,
한국유나이티드제약(주),033270,2016/12,,,
한국유나이티드제약(주),033270,2017/12,,,
한국유나이티드제약(주),033270,2018/12,,,
한국유나이티드제약(주),033270,2019/12,,,
한국유나이티드제약(주),033270,2020/12,,,
한국유니온제약(주),080720,2011/12,,,
한국유니온제약(주),080720,2012/12,,,
한국유니온제약(주),080720,2013/12,,,
한국유니온제약(주),080720,2014/12,,,
한국유니온제약(주),080720,2015/12,,,
한국유니온제약(주),080720,2016/12,,,
한국유니온제약(주),080720,2017/12,,,
한국유니온제약(주),080720,2018/12,54662340,7768137,5828233
한국유니온제약(주),080720,2019/12,51264403,791301,411158
한국유니온제약(주),080720,2020/12,50379269,-10831762,-9322437
한국유리공업(주),002000,2011/12,463869476,30867593,31920133
한국유리공업(주),002000,2012/12,350851185,-50100587,-61898008
한국유리공업(주),002000,2013/12,329938343,-24974595,-29521738
한국유리공업(주),002000,2014/12,326834564,13547678,28625593
한국유리공업(주),002000,2015/12,297985730,9152908,39656777
한국유리공업(주),002000,2016/12,330637275,8850718,26493708
한국유리공업(주),002000,2017/12,345426424,17352664,139444050
한국전력공사(주),015760,2011/12,43532302000,-684963000,-3292997000
한국전력공사(주),015760,2012/12,49421513000,-817917000,-3077969000
한국전력공사(주),015760,2013/12,54037795000,1518965000,174306000
한국전력공사(주),015760,2014/12,57474883000,5787565000,2798967000
한국전력공사(주),015760,2015/12,58957722000,11346732000,13416373000
한국전력공사(주),015760,2016/12,60190384000,12001599000,7148327000
한국전력공사(주),015760,2017/12,59814862000,4953152000,1441394000
한국전력공사(주),015760,2018/12,60627610000,-208001000,-1174498000
한국전력공사(주),015760,2019/12,59172890000,-1276521000,-2263535000
한국전력공사(주),015760,2020/12,58569314000,4086275000,2092469000
한국전력기술(주),052690,2011/12,,,
한국전력기술(주),052690,2012/12,,,
한국전력기술(주),052690,2013/12,,,
한국전력기술(주),052690,2014/12,,,
한국전력기술(주),052690,2015/12,,,
한국전력기술(주),052690,2016/12,,,
한국전력기술(주),052690,2017/12,,,
한국전력기술(주),052690,2018/12,,,
한국전력기술(주),052690,2019/12,,,
한국전력기술(주),052690,2020/12,431722626,29571387,20160083
한국전자금융(주),063570,2011/12,129111230,8763204,5674376
한국전자금융(주),063570,2012/12,140338073,7425832,3766814
한국전자금융(주),063570,2013/12,137882895,8305422,5411157
한국전자금융(주),063570,2014/12,140202046,8710002,14781372
한국전자금융(주),063570,2015/12,152512435,12283445,9394231
한국전자금융(주),063570,2016/12,215501525,15475582,13213147
한국전자금융(주),063570,2017/12,241043736,21056133,16431082
한국전자금융(주),063570,2018/12,294423482,24912677,12284405
한국전자금융(주),063570,2019/12,282876178,16029887,2831127
한국전자금융(주),063570,2020/12,272225157,11801861,2026846
한국전자인증(주),041460,2011/12,,,
한국전자인증(주),041460,2012/12,21788251,4413154,3989237
한국전자인증(주),041460,2013/12,23372237,3868710,3380083
한국전자인증(주),041460,2014/12,24409197,3570030,3104593
한국전자인증(주),041460,2015/12,25223248,4481513,3460587
한국전자인증(주),041460,2016/12,26595766,5126425,4739472
한국전자인증(주),041460,2017/12,26724833,5084812,3379950
한국전자인증(주),041460,2018/12,26569095,3596865,2736981
한국전자인증(주),041460,2019/12,28670274,2321880,1581975
한국전자인증(주),041460,2020/12,32787603,4596355,2611409
한국정밀기계(주),101680,2011/12,,,
한국정밀기계(주),101680,2012/12,,,
한국정밀기계(주),101680,2013/12,,,
한국정밀기계(주),101680,2014/12,,,
한국정밀기계(주),101680,2015/12,,,
한국정밀기계(주),101680,2016/12,,,
한국정밀기계(주),101680,2017/12,,,
한국정밀기계(주),101680,2018/12,,,
한국정밀기계(주),101680,2019/12,,,
한국정밀기계(주),101680,2020/12,,,
한국정보공학(주),039740,2011/12,167883253,-1282566,-1661451
한국정보공학(주),039740,2012/12,177043239,811421,247320
한국정보공학(주),039740,2013/12,167137393,1339743,554200
한국정보공학(주),039740,2014/12,154762421,913459,-722434
한국정보공학(주),039740,2015/12,156702208,1851517,481545
한국정보공학(주),039740,2016/12,128523179,-4547987,-11152627
한국정보공학(주),039740,2017/12,161555482,-33632,-1312951
한국정보공학(주),039740,2018/12,176139687,-1600248,-9578135
한국정보공학(주),039740,2019/12,161734399,986812,1716720
한국정보공학(주),039740,2020/12,180526857,-4016701,-4326706
한국정보인증(주),053300,2011/12,30456583,4142491,3760370
한국정보인증(주),053300,2012/12,32021860,4497850,3992110
한국정보인증(주),053300,2013/12,29280305,4684889,4024351
한국정보인증(주),053300,2014/12,29531353,4209463,3742024
한국정보인증(주),053300,2015/12,32405585,5533739,4987822
한국정보인증(주),053300,2016/12,34922138,6962117,5860964
한국정보인증(주),053300,2017/12,36125042,8130846,5511047
한국정보인증(주),053300,2018/12,38912669,9011736,7850787
한국정보인증(주),053300,2019/12,42606443,9271306,7140226
한국정보인증(주),053300,2020/12,45712276,10421378,9753010
한국정보통신(주),025770,2011/12,157579191,14838956,9840282
한국정보통신(주),025770,2012/12,184380094,17677685,8346805
한국정보통신(주),025770,2013/12,206750520,23812589,16182515
한국정보통신(주),025770,2014/12,227078373,24439930,15926130
한국정보통신(주),025770,2015/12,271599514,32408050,22081291
한국정보통신(주),025770,2016/12,336422790,36207991,27976826
한국정보통신(주),025770,2017/12,376594860,37769127,24917701
한국정보통신(주),025770,2018/12,443528825,33546506,24963404
한국정보통신(주),025770,2019/12,498756811,34228775,24527399
한국정보통신(주),025770,2020/12,495236459,21079400,10637562
한국제지(주),002300,2011/12,,,
한국제지(주),002300,2012/12,,,
한국제지(주),002300,2013/12,727179981,7579026,8364762
한국제지(주),002300,2014/12,660074675,7673166,5387111
한국제지(주),002300,2015/12,655244589,16943147,9734031
한국제지(주),002300,2016/12,652735933,24857088,16810168
한국제지(주),002300,2017/12,677891044,9721104,7995544
한국제지(주),002300,2018/12,723409935,-14459992,-32969438
한국제지(주),002300,2019/12,716588618,3529113,-20281262
한국조선해양(주),009540,2011/12,53711665784,4535738732,2743436388
한국조선해양(주),009540,2012/12,54973701392,1993164641,1020598208
한국조선해양(주),009540,2013/12,54188096316,801983016,146303386
한국조선해양(주),009540,2014/12,52582404205,-3249454965,-2206064695
한국조선해양(주),009540,2015/12,46317640151,-1584905920,-1375768355
한국조선해양(주),009540,2016/12,39320377292,1549644433,626990744
한국조선해양(주),009540,2017/12,15468835510,14645630,2693141932
한국조선해양(주),009540,2018/12,13119891213,-522520013,-453610241
한국조선해양(주),009540,2019/12,15182553166,290167614,213081106
한국조선해양(주),009540,2020/12,14903657734,74367134,-835177677
한국주강(주),025890,2011/12,,,
한국주강(주),025890,2012/12,,,
한국주강(주),025890,2013/12,,,
한국주강(주),025890,2014/12,,,
한국주강(주),025890,2015/12,,,
한국주강(주),025890,2016/12,,,
한국주강(주),025890,2017/12,,,
한국주강(주),025890,2018/12,,,
한국주강(주),025890,2019/12,,,
한국주강(주),025890,2020/12,,,
한국주철관공업(주),000970,2011/03,268256436,617295,830477
한국주철관공업(주),000970,2012/03,317632431,7128789,3993647
한국주철관공업(주),000970,2013/03,327030444,7179919,4875908
한국주철관공업(주),000970,2014/03,326485090,6504010,5060289
한국주철관공업(주),000970,2015/03,315476202,10344082,10298416
한국주철관공업(주),000970,2016/03,333283123,13136600,14872168
한국주철관공업(주),000970,2017/03,387317849,25299913,24899397
한국주철관공업(주),000970,2018/03,420668007,19182810,11214789
한국주철관공업(주),000970,2019/03,417368939,6601032,7221415
한국주철관공업(주),000970,2020/03,437227920,15568323,14017081
한국지역난방공사,071320,2011/12,2133973904,74333886,-7724922
한국지역난방공사,071320,2012/12,2809566616,243716752,145033223
한국지역난방공사,071320,2013/12,2878599260,229701598,115759335
한국지역난방공사,071320,2014/12,,,
한국지역난방공사,071320,2015/12,,,
한국지역난방공사,071320,2016/12,,,
한국지역난방공사,071320,2017/12,,,
한국지역난방공사,071320,2018/12,2487330695,14521475,-226523717
한국지역난방공사,071320,2019/12,2367906315,42213060,-25579851
한국지역난방공사,071320,2020/12,2098906300,132852566,27936391
한국철강(주),104700,2011/12,,,
한국철강(주),104700,2012/12,,,
한국철강(주),104700,2013/12,,,
한국철강(주),104700,2014/12,,,
한국철강(주),104700,2015/12,,,
한국철강(주),104700,2016/12,,,
한국철강(주),104700,2017/12,,,
한국철강(주),104700,2018/12,,,
한국철강(주),104700,2019/12,,,
한국철강(주),104700,2020/12,,,
한국컴퓨터(주),054040,2011/12,333658671,7100484,5446100
한국컴퓨터(주),054040,2012/12,423231669,7461679,6127563
한국컴퓨터(주),054040,2013/12,409866724,15459239,12239858
한국컴퓨터(주),054040,2014/12,363256675,8345793,7142723
한국컴퓨터(주),054040,2015/12,295914165,8952288,8064169
한국컴퓨터(주),054040,2016/12,235604156,7449343,6885929
한국컴퓨터(주),054040,2017/12,221319648,3368177,-31620
한국컴퓨터(주),054040,2018/12,114184162,-5305299,-6041247
한국컴퓨터(주),054040,2019/12,110390879,7190860,7581510
한국컴퓨터(주),054040,2020/12,133686853,10096641,8745272
한국콜마(주),161890,2013/03,177779159,14043161,11954397
한국콜마(주),161890,2014/12,461252660,46843772,32806097
한국콜마(주),161890,2015/12,535846082,60719559,45479279
한국콜마(주),161890,2016/12,667469194,73429957,53183218
한국콜마(주),161890,2017/12,821615970,66976059,48601112
한국콜마(주),161890,2018/12,1357865265,89967395,36805372
한국콜마(주),161890,2019/12,1540720629,117810046,33637991
한국콜마(주),161890,2020/12,1322081318,121679127,160566241
한국콜마홀딩스(주),024720,2011/03,271660480,16449801,11664780
한국콜마홀딩스(주),024720,2012/03,324517641,22124915,20280653
한국콜마홀딩스(주),024720,2013/03,106625624,13686818,22862625
한국콜마홀딩스(주),024720,2014/12,222474429,32669687,27447787
한국콜마홀딩스(주),024720,2015/12,299567095,54180520,1043683
한국콜마홀딩스(주),024720,2016/12,330438589,61183969,51001542
한국콜마홀딩스(주),024720,2017/12,490565263,81763631,51663998
한국콜마홀딩스(주),024720,2018/12,561696121,94813058,90232664
한국콜마홀딩스(주),024720,2019/12,593433802,101154934,72236251
한국콜마홀딩스(주),024720,2020/12,675480246,157504827,155093196
한국타이어앤테크놀로지(주),161390,2012/12,2317223404,308592182,231014075
